V1,V2,V3
1,-1.434315489,-1.184137379
1,-1.820346827,-2.200998697
1,-1.518677676,-3.404317384
1,-2.213482379,-3.227043118
1,-2.393999423,-2.460536596
1,-0.939369578,-0.474810247
1,-1.708716175,-1.986992327
1,-1.542728755,-1.795410407
1,-1.781960374,-0.843661862
1,-2.907873795,-2.24774072
1,-2.497655348,-1.929616513
1,-3.647526047,-3.283889511
1,-4.703141081,-3.143109055
1,-4.575154875,-1.149305383
1,-2.715949242,2.198853074
1,-2.469144865,1.432904264
1,-2.275818758,0.289296791
1,-1.187321818,2.324438609
1,-1.607133392,-0.045859592
1,-2.149953312,-2.708921824
1,-3.253069622,-3.981852776
1,-2.553811556,-2.886673611
1,-1.894430204,-1.577412684
1,-4.1856336,-2.722185967
1,-2.647663997,-1.278154965
1,-2.767923182,-0.97529077
1,-1.764986371,0.655993793
1,-1.357789197,-0.23376466
1,-1.577612097,1.414844078
1,-1.294000658,1.917317178
1,0.779692412,4.052124065
1,0.726538544,2.442670428
1,-0.194394017,0.632024932
1,-0.981404354,0.178664126
1,-2.638809826,-0.708329853
1,-1.427723672,-0.176793662
1,-1.970729671,-1.466215299
1,-1.861332585,-0.627528246
1,-0.540608961,0.093193189
1,-0.816717307,0.440622517
1,-0.360455388,-0.677482418
1,-1.163633682,-1.495839543
1,-1.885788701,-0.608996738
1,-1.254857073,-0.189327012
1,-1.591190268,-1.71162238
1,0.192747156,-1.231689835
1,0.593901998,1.43550661
1,0.43404488,0.011809688
1,0.905445622,2.461975649
1,1.76061042,1.787772742
1,1.363297357,1.145721128
1,0.929402141,-0.830686765
1,1.963502556,2.2040369
1,0.430590603,1.052612331
1,2.243526394,2.857269045
1,1.841245362,3.270143019
1,1.088002533,2.92780068
1,2.405095684,4.719912342
1,1.454195064,2.094656757
1,0.631537867,0.401547749
1,0.362455589,-0.210854727
1,0.335942459,-1.087151236
1,1.276586397,-1.22939273
1,0.602481611,-1.12973855
1,1.352446292,0.569796185
1,1.451624616,1.578210548
1,1.123921921,0.758127698
1,2.364430906,1.994321868
1,1.618133932,0.444762658
1,1.536149511,-0.231905921
1,2.391022001,1.535989298
1,-2.088885762,-2.934571325
1,-1.176705011,-2.450751166
1,0.184888196,-0.950618198
1,0.24957336,-1.981948267
1,0.495046734,-3.257795065
1,2.818915868,-0.100467535
1,1.20927717,-1.049888154
1,-0.474729568,-3.224115851
1,0.48757201,-2.754454915
1,-0.717377924,-3.798692876
1,0.055044464,-1.959115597
1,-1.332365478,-2.67027914
1,0.672863904,-0.960155848
1,1.258192311,-0.021159748
1,1.366418079,0.474641584
1,1.775629788,0.619762551
1,1.690251011,1.620055462
1,2.13136841,2.940275411
1,2.587381742,2.258150634
1,0.924341069,0.970520919
1,0.672755144,-0.007744305
1,1.16106857,1.13730047
1,-0.216731784,-1.291683696
1,-0.57068038,-2.590612686
1,1.666047433,0.381775644
1,2.305461197,0.942639713
1,1.34987775,-0.167240944
1,1.238243557,-1.596618803
1,1.098554638,1.177944576
1,0.900000235,3.045657
1,-1.433913321,0.424278451
1,-0.765503521,1.755331821
1,-0.358993713,1.691705232
1,-1.726623102,-0.651407178
1,-1.475661921,-0.250143405
1,-0.628638524,0.372755201
1,-0.086754167,-0.425439182
1,1.954724561,1.143190381
1,1.973391907,0.62480129
1,1.012174032,-1.097196107
1,1.638507428,0.817135807
1,3.011911613,3.347514585
1,1.419949729,0.893430331
1,1.678980337,0.2345093
1,1.755912777,0.101533066
1,1.187448901,-0.566774613
1,1.821322708,0.605618081
1,1.302370678,-0.131935988
1,2.092904021,0.262507226
1,2.288265903,0.873534036
1,-0.093823183,-0.129377602
1,1.218490733,1.13025451
1,-0.524105929,-0.563157636
1,-0.170730486,0.629530024
1,0.876500739,0.604302666
1,-0.04784606,-0.129283011
1,-1.154158469,-1.180327912
1,-1.259531532,-1.034157234
1,-0.360677983,0.340435076
1,-1.089473832,-1.024617321
1,-0.925548267,-1.238806777
1,-2.092057879,-1.023331607
1,-0.526131097,0.249267731
1,-0.013025104,0.478383388
1,0.428262916,-0.436904638
1,-0.055225586,-0.681058292
1,0.094210829,1.211924237
1,0.636990735,1.126794198
1,1.207129253,1.859395605
1,1.121273299,2.745133358
1,2.36797136,4.234341403
1,2.404016535,3.907125945
1,0.240266517,2.821259046
1,0.575888408,3.434215688
1,-0.169982239,1.824200088
1,-1.142823772,-1.491817183
1,-0.978035651,-1.502819371
1,-2.043302099,-1.31664224
1,-4.219251936,-4.41041559
1,-3.592174924,-2.609500923
1,-4.04527397,-4.798674336
1,-3.605024704,-4.109957897
1,-3.1493004,-4.475571345
1,-3.854313446,-5.052635835
1,-2.390814814,-3.13420423
1,-0.883599185,-1.975396648
1,0.398154171,-0.420714212
1,1.570585103,1.961855767
1,2.480005682,2.981853447
1,1.356464937,0.945356226
1,0.7231982,2.594860638
1,1.469249758,2.742661295
1,-0.580139777,1.207605357
1,1.043744229,1.650132371
1,1.247845075,1.850518054
1,1.091499284,0.801487943
1,1.971501888,1.186997081
1,3.328493606,4.740501504
1,3.125483314,5.083749256
1,3.119261702,4.856250236
1,3.304800317,4.830162277
1,3.779033004,7.320324201
1,2.937147516,6.03187875
1,2.170125938,5.469697875
1,1.1794444,4.371967303
1,2.896935982,2.838579424
1,2.420110252,2.444482017
1,2.97794314,2.77234426
1,1.899857426,1.053516212
1,0.669075284,-0.903966992
1,-0.208153182,-1.160519266
1,-0.040443632,-1.006881861
1,-1.290709908,-1.036230897
1,-2.382989818,-4.086857582
1,-1.737191216,-4.501532201
1,-0.945288463,-2.569911175
1,-0.212599923,-1.703412025
1,-0.329393223,-2.179371174
1,-0.948463684,-3.129831002
1,-1.020461798,-3.421567996
1,-0.402111063,-2.954354657
1,0.662700951,-1.892453571
1,0.878829764,-0.858775949
1,0.022362383,-1.578176282
1,-0.81554631,-2.021794686
1,-1.477247872,-4.117754425
1,0.035245826,-2.312997697
1,-1.872483615,-3.695513833
1,-0.995799594,-3.247949198
1,0.673973106,-1.650046533
1,-0.014603694,-3.489850738
1,0.87036595,-2.431289805
1,2.678848153,-0.782280144
1,-0.250748347,-1.489617763
1,1.842126544,0.798981035
1,0.731733836,0.459968702
1,0.24590516,-0.69381599
1,-0.738299984,-0.905413387
1,0.70845147,0.781485338
1,-0.854067513,-1.399458085
1,-0.093697468,-0.980410308
1,-1.398163841,-3.647494292
1,-1.196850441,-3.666440535
1,-1.861212809,-4.727404437
1,-1.452263583,-4.176969546
1,-0.510439852,-1.589156043
1,-0.595974253,-2.199923455
1,-0.444700135,-1.235164973
1,-1.269661133,-1.269786531
1,-1.522810223,-2.218114687
1,0.774477472,0.729298454
1,0.125721535,1.635558497
1,0.707398758,2.094640396
1,0.198581588,1.321182393
1,0.015197057,0.950127143
1,-0.105051658,2.697153927
1,0.698244794,2.283602625
1,0.338684227,0.592978974
1,-1.541089334,-0.070425602
1,-0.345403863,0.973800262
1,-0.422317657,2.588072402
1,0.767752309,3.194224012
1,2.254817604,4.070925876
1,0.851893744,1.222287059
1,0.994524326,2.814046838
1,0.578900629,3.349110822
1,-0.642561121,2.133413399
1,0.088702919,0.84841593
1,0.255034521,0.187944734
1,-1.35130463,-2.393624577
1,-1.04752103,-1.548009722
1,-0.390629085,-2.454427845
1,-0.0863041,-3.372907586
1,-0.501528746,-2.45764159
1,-1.439179161,-3.840234047
1,-1.45418321,-2.750598176
1,-0.83472916,-1.591795443
1,-1.324506473,-1.619638847
1,-0.471750463,-0.888513018
1,-0.242548217,-1.056749889
1,1.214316923,1.901058387
1,-0.514502369,0.21628676
1,-1.557778889,-1.122646136
1,-1.866325414,-1.128856715
1,-0.566595161,-1.262732404
1,-0.994226471,-1.146983496
1,-0.804823172,-1.484832347
1,-0.663801935,1.048868927
1,0.061900759,0.837699152
1,0.475104962,0.632249794
1,-1.257053213,-2.015067294
1,-0.265596756,-0.97483744
1,-0.771799424,0.030884434
1,-1.954832326,-1.581688969
1,-0.577975673,-0.867353508
1,0.265017249,1.623663862
1,-0.953837365,0.358810268
1,0.18731367,-0.041471448
1,-1.968526949,-1.389121721
1,-2.727831862,-4.265387347
1,-1.000367653,-0.876596847
1,-0.663140665,-1.266594797
1,1.302150653,0.244676123
1,0.516710655,0.993519276
1,-0.756274919,0.127521975
1,-0.488825361,0.372417345
1,0.245394465,-0.959333098
1,0.258489751,-1.209494991
1,0.251525408,-2.347949874
1,-1.310232184,-1.060520519
1,0.61536433,-1.000984266
1,-1.069161821,-1.872229735
1,-1.411152336,-3.627061267
1,-1.032092484,-3.873143259
1,-0.337434737,-2.97952347
1,-1.372095435,-2.234168518
1,1.465431611,-0.472843926
1,-0.515688295,-1.87130621
1,-1.598877584,-1.982280337
1,-0.832313001,-0.879757712
1,0.458159877,-0.667535695
1,0.650422679,1.717199368
1,0.49986944,1.245036542
1,0.633853185,2.420915748
1,0.65883763,2.114448855
1,-0.385387238,0.821645591
1,1.993079122,2.987089121
1,1.10204598,3.18414819
1,2.763284102,3.016028989
1,1.58610162,2.63619043
1,-0.918742232,0.829953944
1,-1.859494585,0.969947202
1,-1.272597249,0.526476679
1,-0.313892146,1.978382025
1,-1.998917,0.566480382
1,-1.521679579,0.316874047
1,-2.328699564,-0.924070936
1,-0.373200104,-0.203215177
1,-0.588127949,-0.849531393
1,-1.258406195,-1.812096204
1,-1.786385256,-2.962825392
1,-1.272576059,-0.06714122
1,-1.544969287,-3.171663203
1,-1.08465492,-2.477773157
1,0.343667428,-0.711713252
1,0.067526323,0.500667565
1,-0.553060604,-0.280478607
1,0.337753485,-0.247242771
1,-0.599236958,-2.513085849
1,0.025799027,-1.517597287
1,-0.304199649,-3.150963094
1,-2.056281316,-3.235856052
1,-1.768222026,-3.254204518
1,-0.176207211,-1.307084672
1,-0.136209623,-0.928431788
1,0.043078772,0.224716541
1,0.613095359,-0.750499382
1,0.889818943,-1.069470153
1,1.285555186,0.13996464
1,0.578474985,0.503466025
1,-0.632495927,-2.829934944
1,-0.1571849,-3.710083865
1,0.964923856,-3.425818431
1,3.296472656,-0.041784017
1,2.28776618,-0.265742151
1,1.273405079,0.156157441
1,1.789458013,1.946906167
1,2.166290333,1.443063522
1,0.240936032,-0.820757827
1,-0.360788831,-0.770371826
1,-1.89339779,-3.763460569
1,-0.895217497,-1.976145572
1,-0.936574296,-0.33665962
1,-0.923181321,-0.430376518
1,-1.329641375,-0.713273674
1,-1.455410204,-1.143983314
1,-0.591017273,0.663422133
1,-0.776249477,1.753097528
1,0.313859168,3.787076432
1,-0.338271356,3.122621783
1,0.209068142,2.295411835
1,-1.115537716,0.513613082
1,-0.123290632,1.318037275
1,-0.046680514,1.114654196
1,-0.906659946,0.725137265
1,0.873846773,0.763166332
1,1.088364271,2.974023592
1,-0.374205077,1.462231261
1,-0.519560373,1.964046037
1,0.965239539,1.108959361
1,0.619197658,1.162129288
1,0.934210736,0.786074521
1,-0.584340768,-1.839308022
1,-0.11546819,-0.83145511
1,-0.578109903,-1.661222712
1,-0.248801665,-1.942901377
1,-0.336311553,-3.273187127
1,-1.031061173,-5.879255848
1,-0.830840883,-4.06161842
1,-0.229072939,-3.46095743
1,0.166322122,-1.589299124
1,0.355972848,-2.007498475
1,-1.607706911,-3.011328306
1,-0.890806729,-2.533608774
1,1.883381085,1.683680975
1,0.154331583,0.041460156
1,1.437666551,2.097455809
1,0.527242252,0.958756306
1,-0.009675708,-1.844388556
1,-0.853287736,-1.830985864
1,-0.358400605,-1.738660785
1,1.575261121,-0.488496736
1,-0.003507849,-0.447122488
1,-0.856458591,-1.135017211
1,0.024684534,-0.541078475
1,0.631107303,1.250698407
1,1.061806541,1.911526657
1,1.849497502,2.553824533
1,2.070306597,1.724538207
1,1.190290517,0.284838
1,1.199223591,1.138283606
1,1.509401248,1.854539262
1,1.632589868,1.18727584
1,0.906088994,2.913420737
1,0.366890264,0.71707315
1,-0.687394374,-1.105622431
1,0.504886776,0.022154607
1,1.391587562,1.899875412
1,0.854291437,0.551430367
1,1.307044024,0.914614124
1,1.408112448,2.487925306
1,1.072933897,2.059907416
1,1.553468295,2.265987094
1,1.393508394,2.198933211
1,1.555500647,1.742159758
1,0.914593528,0.224296529
1,0.898784765,-0.279401517
1,1.281422643,-0.483286773
1,0.683729024,-1.693585401
1,-0.546294552,-3.468563789
1,0.217018302,-3.126241562
1,-0.773311463,-4.27295676
1,-0.578501478,-3.84075193
1,-1.301546579,-4.773816135
1,-1.019632797,-4.595715681
1,-0.966787478,-4.718712563
1,-1.344115316,-5.611916355
1,-1.366836936,-5.123076193
1,-0.924792844,-4.454636725
1,0.990518381,-3.300924376
1,-0.242148693,-3.562125019
1,1.51407369,-0.793571851
1,1.121656286,-1.074921131
1,1.507997229,-0.871047357
1,1.577396756,1.187845562
1,2.408431097,0.609985567
1,2.359592366,0.899019255
1,1.551658922,0.341619457
1,0.170145249,-1.674645514
1,-0.972678645,-2.102651576
1,0.264999004,-0.094066434
1,-0.461998221,-0.946729905
1,-0.235264216,-3.595487313
1,0.815537232,-2.33130145
1,0.568972301,-0.733071929
1,-0.023884753,-1.842024512
1,-0.574731386,-1.051298908
1,-0.30479045,-2.674414064
1,-0.264673264,-1.073534447
1,-0.555854872,-1.00020995
1,-1.527765153,-0.780372389
1,-0.108773382,0.340013719
1,0.0844872,-0.108413526
1,-0.25572827,0.078237744
1,1.755308811,1.879761833
1,1.678510504,2.147558075
1,2.697903925,2.392737023
1,2.825331985,5.513377616
1,2.23594439,3.798997135
1,2.306620655,3.628634117
1,0.334875893,2.892492714
1,0.501251216,0.919829002
1,1.683985905,2.578594438
1,1.729907558,0.77884839
1,1.053787344,0.6363057
1,1.721410167,2.306027272
1,0.912846813,3.223757115
1,0.289299823,0.397510092
1,-1.09776432,-0.787992426
1,-1.22228429,-1.387085235
1,-1.342612113,-1.021337333
1,-0.824219161,-1.136228489
1,-0.75764681,-0.825910935
1,0.973279507,0.843336058
1,2.06463327,3.000800781
1,0.05004296,0.155370214
1,-1.25601983,-1.320469654
1,-1.210740538,0.085060014
1,-1.944690066,-2.386082548
1,-2.824439719,-3.464272425
1,-1.013856257,1.852984616
1,0.455047909,2.506930495
1,0.914996107,3.453191587
1,0.320523983,1.941416755
1,-0.244109201,2.139493343
1,1.048434485,2.666248477
1,2.306358208,3.414803542
1,1.029415889,2.861494636
1,0.774151652,-0.171239582
1,0.441927385,1.414925765
1,-1.207608276,-0.123852898
1,-1.764857771,-0.85375256
1,-3.089032301,-3.315483976
1,-2.183754365,-2.213229009
1,-2.427956724,-3.026576903
1,-1.525619393,-1.781200396
1,-2.39740833,-2.649738117
1,-1.630925899,-2.338803717
1,-2.05778675,-1.562547954
1,-1.195167459,-2.384534218
1,-1.636623191,-3.139695266
1,-0.72333085,-2.332207703
1,0.552158403,-1.891869707
1,-0.953468629,-3.641083374
1,-0.412252749,-1.312018252
1,0.51832546,-1.653122149
1,-0.431144462,-2.01600704
1,-0.04306658,-2.485221246
1,1.215421308,1.474797376
1,0.985992009,-0.076649635
1,1.976724259,1.241518629
1,1.044193147,0.853534962
1,0.31700443,-0.313858266
1,-1.362871946,-0.767600623
1,0.164138493,-0.21887612
1,0.008984799,-0.240363294
1,1.583144983,2.96068555
1,1.555045674,4.939621911
1,2.821835847,5.898442
1,2.036930099,4.77029333
1,2.567139756,5.555084211
1,2.470734734,2.688104844
1,2.361321291,3.268984611
1,1.773642808,2.754688589
1,1.535909081,2.003176048
1,0.873079057,0.53952939
1,2.009229898,1.820184138
1,0.997214237,1.394889866
1,-0.620983628,-0.652758163
1,0.558422932,-1.222396103
1,1.727402527,0.416251013
1,0.291882541,-0.275302544
1,0.00897948,-1.404906032
1,0.577766084,0.681235185
1,0.888491558,0.613813984
1,-0.434456163,-0.967392469
1,-0.047425285,-0.407994906
1,-0.220832936,-1.449186491
1,0.298933615,-1.453405364
1,0.786956851,-1.293897715
1,-0.425281358,-4.06363597
1,0.158843025,-2.427432818
1,-0.825984278,-3.294919206
1,-1.739781902,-3.790330667
1,0.230406597,-2.963370589
1,-0.221675533,-2.231310777
1,-0.208973752,-0.809077953
1,-0.315050228,-1.361987406
1,-0.118857853,-1.645131909
1,0.516499309,-1.028566983
1,1.554676618,0.604055234
1,1.234841866,0.951057209
1,0.323907151,0.445661941
1,-0.588678428,-0.644402723
1,-0.050260665,-0.269037193
1,-0.140491322,-0.730910926
1,0.171756595,-0.76161187
1,2.020443154,1.254828821
1,2.560452878,2.303587073
1,3.043910356,4.177219996
1,2.373123956,2.457335646
1,0.388685265,-1.624506835
1,0.275030294,-0.441576838
1,0.722276763,-0.386657625
1,-0.48782668,0.3968026
1,-0.582680532,-1.028204277
1,-1.066196133,-1.066343391
1,-0.493675885,-0.411681708
1,-0.380867339,-1.538424263
1,-0.087170807,-0.42535452
1,0.940166914,1.733595568
1,0.946407875,2.43659268
1,0.996850635,1.141738196
1,1.665290232,1.550579753
1,-0.069554034,-0.816655003
1,1.353967871,0.555889385
1,0.110041898,0.776320891
1,1.309193331,1.097161181
1,0.839197074,0.690974464
1,1.087284713,1.955847862
1,0.402610705,1.096382362
1,0.839614542,0.761255061
1,1.173542326,0.996473014
1,0.354551769,-0.502422445
1,-0.37136567,-0.921884963
1,0.781863271,0.744683039
1,0.593255153,1.167718307
1,0.794302978,1.061873615
1,0.838039788,2.888602974
1,0.083618512,2.269140498
1,1.337931731,4.195201012
1,0.259158199,3.055745501
1,0.47064583,3.431596273
1,0.356498156,2.738786007
1,0.683072092,3.269024544
1,2.951501663,5.877628377
1,3.21201019,6.170517398
1,1.728923248,4.583363805
1,0.472895083,2.623630416
1,-0.721961302,-0.037894527
1,0.944705208,2.215564514
1,-0.77907807,-0.33676303
1,-0.821908348,-1.001230919
1,-1.150825306,-1.073767484
1,-0.507006467,0.394512892
1,0.442299635,1.767023213
1,-0.815837438,2.701178814
1,1.625623638,4.702298691
1,0.564595303,2.474991987
1,0.127410108,1.732592258
1,-1.330826253,0.935166133
1,0.582943341,2.981198314
1,0.532026477,1.419924368
1,0.48988473,1.288891515
1,1.291887342,1.866749871
1,-1.178786678,-2.129686563
1,-1.891160121,-2.969129946
1,-0.743101916,-1.24679948
1,-1.581452031,-3.260379349
1,-1.8301565,-5.010554428
1,-1.460354328,-3.80191273
1,-2.28837005,-5.849251028
1,-1.446035684,-2.319347812
1,-1.898409329,-3.782822006
1,0.634914083,-1.514255616
1,1.394955864,-1.302480871
1,1.171828688,0.009143588
1,0.576358142,-0.165152223
1,0.076741091,0.750158945
1,1.537080262,2.08786973
1,2.113573966,3.189095766
1,0.539285933,-0.018431846
1,1.762666512,2.234465252
1,2.89997953,3.653023516
1,2.771146089,2.740001315
1,2.227245883,2.840795023
1,4.157397831,5.186446405
1,1.063607682,0.988458408
1,1.257683846,1.145320057
1,1.20111968,0.048772902
1,0.485304186,2.134349977
1,0.884837195,1.352667381
1,1.445174688,2.095695753
1,1.757541741,1.764279188
1,2.565631379,2.434171799
1,3.122797206,2.388706222
1,1.436315393,1.821479229
1,3.031730596,3.124674879
1,2.491441322,3.467080987
1,2.869297255,2.920295199
1,3.936134375,4.480117182
1,3.667284388,4.064956472
1,1.970622801,3.324920017
1,1.868010065,2.53215774
1,1.192903039,2.97037917
1,0.806533609,4.221035845
1,1.145791745,3.989817248
1,1.237546824,3.441681486
1,3.036877949,5.815185396
1,4.235365737,7.181379852
1,4.672944472,6.757057527
1,3.319493753,4.639827721
1,2.31710703,2.884997902
1,0.818189258,3.448281879
1,0.230025539,2.131941297
1,-0.722014076,0.373027038
1,0.38209122,2.304004643
1,0.972387447,1.472588801
1,0.984768838,1.105709057
1,0.478221074,2.007615132
1,-0.587631534,1.214891054
1,0.881209143,2.834238786
1,2.949462599,5.598126413
1,2.762442044,4.36903258
1,0.960800418,-0.009458652
1,0.89816402,1.166206198
1,0.082616547,-0.57017372
1,0.400638305,-1.344371193
1,0.743578859,-0.628312142
1,0.049405148,-0.901515352
1,-0.220224635,2.69429554
1,-2.049864947,0.31884455
1,-3.209906122,-3.42480031
1,-1.69185899,-1.30273856
1,-1.487319211,-2.145926731
1,-1.647593228,-4.323700108
1,-0.36455421,-3.109173106
1,-1.267341799,-3.779680765
1,-0.814487419,-2.839298458
1,-1.92511977,-2.989380251
1,-3.002279887,-2.784121883
1,-3.840014742,-3.562054196
1,-4.133006021,-3.750666158
1,-3.035114743,-2.516463716
1,-2.70795089,-2.651939373
1,-2.978606277,-3.009297583
1,-1.485717604,-2.442552897
1,0.34804563,-2.76113861
1,-2.724428311,-3.705917272
1,-2.239667471,-2.623811202
1,-0.678879442,-0.230711864
1,2.133005501,3.738582211
1,0.284020325,1.166467606
1,-0.041819055,0.568574657
1,0.466909375,1.885708752
1,-1.562705082,-1.251985074
1,-1.722134454,-0.748499788
1,0.182490365,2.000121888
1,-1.37267535,1.453255885
1,-1.148657866,0.371988286
1,-2.186400126,-1.193161728
1,-2.340257366,-1.417901483
1,-3.861053817,-3.690750089
1,-3.184438605,-3.350464877
1,-3.165932328,-4.145611868
1,-1.419751589,-1.962377669
1,-1.729890835,-1.85281292
1,-0.626260011,-1.203662858
1,0.00350009,-0.386026825
1,0.370937275,0.333992085
1,-0.494035521,0.201832907
1,-1.143814043,0.569504356
1,-1.653691713,-0.267875663
1,-1.446633063,-1.076138653
1,-2.66059093,-1.348140546
1,-0.677579521,1.301783417
1,-0.315877678,0.5311032
1,-1.217722257,-2.473163766
1,-2.252584083,-2.476600005
1,-2.566787792,0.240958861
1,-2.17664496,-0.386160881
1,-2.187781855,-1.450976419
1,-1.950030998,-2.663368857
1,-3.132010908,-3.823247939
1,-0.544979884,-0.305070247
1,-0.481109152,-1.009152669
1,0.038883188,-1.220158654
1,0.540855118,-0.280349816
1,0.220383093,-0.855887934
1,0.424858839,0.69073394
1,-0.70146322,-0.623491887
1,-1.188612782,-3.345833866
1,0.593038618,-1.937955387
1,0.963787329,-1.309630485
1,0.171088566,-2.670189382
1,0.959028487,-2.114158015
1,2.639950979,0.793430121
1,1.814629629,0.750882489
1,1.167281522,-1.889435901
1,3.737442673,0.986771312
1,3.749339916,1.430760461
1,1.459124549,0.502884527
1,2.552232609,0.230701721
1,1.337027354,-1.614683749
1,1.197187325,-2.099598933
1,1.273249171,-1.037854391
1,1.172896836,-2.393500764
1,-0.248769986,-1.747634455
1,1.753044009,0.906156592
1,-1.152542446,-0.629599406
1,-1.737737152,-1.600803229
1,0.052717876,0.765817613
1,1.196055681,1.87474407
1,2.360644748,2.777499989
1,1.467638308,2.078700221
1,0.739886878,0.18792141
1,0.574995098,-0.255787806
1,0.722103934,1.271397523
1,0.446054871,0.880729453
1,1.053633522,-0.359720434
1,2.652857935,2.309069673
1,2.874627846,3.157895088
1,2.007520101,3.033171793
1,1.564410315,3.109435121
1,0.672060718,0.20562739
1,0.56038871,-0.731435296
1,2.08713224,1.158287208
1,2.079652003,-0.591487366
1,2.137965787,1.227533006
1,2.385097383,1.966915234
1,3.338933191,2.739435552
1,1.364346789,0.252620605
1,0.8438201,0.874468658
1,-0.451889962,-1.075820527
1,-0.660390998,0.313871344
1,-1.130420422,-1.331094991
1,-0.411275077,-0.237083731
1,0.61893628,2.043796583
1,0.504066156,1.008361934
1,2.101009339,3.78021683
1,1.239746165,3.118841943
1,1.341705563,2.524940558
1,0.342893069,2.15507807
1,0.163818413,1.617445608
1,0.709355461,0.674178665
1,-1.046186407,-1.879098924
1,-0.281864169,-2.980159998
1,1.300042718,-1.243314158
1,0.517176839,-0.423125024
1,2.043675734,-1.231097964
1,0.495818087,-1.443440454
1,0.308514513,-0.978911422
1,2.216255946,0.885794337
1,1.476095711,0.817152386
1,1.684597594,0.553281796
1,-0.334823062,-1.17011058
1,0.514921427,0.517779966
1,-0.177262488,-1.05656215
1,0.374572842,-1.07919611
1,0.015553403,-0.605871257
1,-0.328853718,0.048368878
1,-1.00081051,-0.940226737
1,0.728308525,0.394361512
1,-0.596374534,-0.680949337
1,1.443315623,2.702139035
1,-0.74846721,0.861402755
1,0.169537474,3.602727703
1,-1.364475825,9.40471E-05
1,-0.423997399,2.078810196
1,-0.663245098,2.05282561
1,-2.039822113,-0.862707029
1,-2.414229812,-0.987638429
1,-0.230763237,1.647829143
1,-0.082062027,3.247908783
1,0.214883137,2.915717811
1,1.195090149,2.87003954
1,0.455964855,1.699850249
1,0.051589153,1.962338505
1,0.068283053,1.597318414
1,0.400638123,2.645015724
1,-0.489350068,0.666553992
1,-1.331628984,-1.76265446
1,-1.103262763,-2.278530198
1,-0.54112554,-0.846220639
1,0.167252853,0.099149318
1,-0.18301705,1.377586805
1,-0.20646962,1.036399396
1,-0.238181719,0.544244123
1,0.47942208,-0.349698537
1,0.358041373,-1.656974048
1,-0.096879411,-0.72098384
1,-1.840581097,-4.158534984
1,-2.61232481,-2.918621161
1,-1.512319896,-3.139333605
1,-1.791993929,-3.372436272
1,-1.847458185,-2.463232841
1,-0.74968823,-1.395456456
1,-2.326589665,-4.532989086
1,-1.283893432,-4.428680464
1,0.009061035,-2.588326833
1,0.186020594,-0.081024722
1,1.395072954,0.332040166
1,0.71100924,0.456430299
1,-0.560694254,-1.711399658
1,1.654602737,0.966204109
1,2.308956572,-0.075974478
1,3.056227815,0.528017351
1,0.808845728,-0.407111556
1,1.210920615,0.750568026
1,1.151926495,-0.54695296
1,0.677248804,0.133395133
1,2.851805312,2.81847965
1,0.451061552,1.715208606
1,-0.654360698,-1.770093378
1,0.24003182,0.770082304
1,0.075914141,1.712823704
1,-1.226532356,1.211017749
1,-0.439832869,1.139978665
1,0.383032195,1.228814896
1,0.504468569,3.193179302
1,0.954565002,3.412230169
1,-0.018429171,2.013229144
1,1.065755077,1.416861542
1,1.264578273,2.529777165
1,0.723054761,1.354416062
1,1.10079222,2.109064811
1,1.888752071,1.998162729
1,1.351607257,1.056136031
1,1.598532808,1.842381061
1,0.732576548,0.989876612
1,-1.719451907,-3.90928741
1,-0.248279462,-3.1791196
1,-1.422722454,-4.287583146
1,-1.161510787,-3.440082835
1,0.214079964,-0.522053049
1,0.520259127,-0.148252154
1,1.943853136,2.077628093
1,2.621971393,3.077197452
1,1.518482355,1.555233388
1,1.556582709,2.403745519
1,2.633433502,3.406058883
1,2.748099985,3.627268292
1,3.411757604,2.787571842
1,3.511038569,2.348127163
1,2.063277823,-0.438970034
1,2.459520084,0.979021228
1,1.548268858,1.355022371
1,0.662820567,1.590454133
1,0.892594254,1.590334853
1,-0.12701519,0.750081443
1,0.268967282,-0.384074009
1,0.375844317,-1.095433558
1,1.069463183,1.559841269
1,0.358765587,0.542207339
1,-1.206369189,-2.659857793
1,-0.45327696,-2.617698289
1,-1.470383931,-1.113196132
1,0.128520017,-0.112153355
1,0.38143403,0.871587093
1,0.650626766,0.31456857
1,1.965910683,1.116221254
1,1.078304659,0.132033338
1,0.419628732,-0.082292131
1,0.87155477,1.440286193
1,0.292874277,0.571791163
1,0.348198358,0.323253425
1,-1.664495912,-2.625089388
1,-2.593729927,-4.298780398
1,-1.921742405,-3.831617208
1,-3.252513386,-4.131404584
1,-2.865457578,-2.909851373
1,-0.921181678,-0.610073401
1,-0.339406891,1.298670627
1,0.791078175,2.089248536
1,0.652231606,2.391233606
1,0.294814281,1.482503986
1,-0.711565394,-0.474612956
1,-0.334546371,0.306546406
1,-0.906469209,-0.888659823
1,-0.543011875,-1.807152726
1,-1.768017169,-3.593215271
1,-2.494173754,-5.568597648
1,-2.461096471,-3.967414311
1,-2.547913541,-4.841684598
1,-1.19129145,-3.15892947
1,-1.59412894,-4.014753325
1,-0.610970698,-2.945022755
1,0.336572808,-0.474432626
1,0.222229338,-1.770996972
1,-0.214532758,-0.10286298
1,-0.360592313,-2.320681318
1,-0.139226359,-0.271408544
1,-2.108882146,-1.421332826
1,-2.203720575,-1.968979978
